# 由 qingjian-dict-convert phrases 从语料相邻词组合挖出（总次数与对话语料次数都 ≥ 2000），读音由成分词拼出。词\t次数\t拼音
你好像	4541	ni hao xiang
关注了	4541	guan zhu le
还是可以	4537	hai shi ke yi
北京的	4535	bei jing de
是的啊	4532	shi de a
谢谢你的	4531	xie xie ni de
累啊	4515	lei a
吃吗	4512	chi ma
就这	4512	jiu zhe
一起来	4511	yi qi lai
时候的	4511	shi hou de
不发	4505	bu fa
好心情	4503	hao xin qing
吃饱了	4501	chi bao le
我不能	4500	wo bu neng
你天天	4496	ni tian tian
不变	4495	bu bian
我经常	4495	wo jing chang
突然想	4495	tu ran xiang
那好	4494	na hao
没有的	4493	mei you de
给我看	4493	gei wo kan
蛮好	4493	man hao
以后我	4492	yi hou wo
傻了	4492	sha le
是不是要	4489	shi bu shi yao
是必须	4489	shi bi xu
卖了	4485	mai le
原来的	4482	yuan lai de
注意保暖	4479	zhu yi bao nuan
一双	4477	yi shuang
不存在的	4477	bu cun zai de
就叫	4472	jiu jiao
现在好	4469	xian zai hao
很早	4465	hen zao
忙了	4464	mang le
不带我	4462	bu dai wo
快乐的	4462	kuai le de
遇到了	4461	yu dao le
怕了	4459	pa le
今天就	4458	jin tian jiu
我估计	4454	wo gu ji
在一起的	4449	zai yi qi de
是这么	4447	shi zhe me
会儿	4446	hui er
过来了	4446	guo lai le
今天晚上	4445	jin tian wan shang
重点是	4444	zhong dian shi
一点的	4442	yi dian de
最可爱	4441	zui ke ai
玩吧	4439	wan ba
你老公	4437	ni lao gong
要幸福	4437	yao xing fu
不错哦	4427	bu cuo o
哪来的	4426	na lai de
你上	4422	ni shang
收了	4422	shou le
点好	4421	dian hao
幸福了	4419	xing fu le
很小	4417	hen xiao
说的话	4416	shuo de hua
后就	4412	hou jiu
必须要	4410	bi xu yao
更有	4410	geng you
我下	4409	wo xia
再给	4408	zai gei
不重要	4406	bu zhong yao
好想吃	4406	hao xiang chi
一小时	4404	yi xiao shi
才看到	4403	cai kan dao
类型的	4403	lei xing de
和你一样	4402	he ni yi yang
开开心	4401	kai kai xin
就回去	4398	jiu hui qu
都被你	4398	dou bei ni
开心心	4393	kai xin xin
期待你	4385	qi dai ni
一直都在	4383	yi zhi dou zai
我晚上	4383	wo wan shang
老师的	4383	lao shi de
一到	4382	yi dao
我不信	4380	wo bu xin
感觉到	4378	gan jue dao
我姐	4377	wo jie
也说	4374	ye shuo
收到了	4374	shou dao le
还好啦	4369	hai hao la
可不可以	4367	ke bu ke yi
爱他	4365	ai ta
你当	4364	ni dang
四点	4364	si dian
十点	4363	shi dian
知道该	4362	zhi dao gai
说吧	4362	shuo ba
要减肥	4361	yao jian fei
但还是	4356	dan hai shi
本来想	4356	ben lai xiang
回不去	4354	hui bu qu
吃饭的	4353	chi fan de
事了	4352	shi le
到啊	4350	dao a
就走了	4350	jiu zou le
真羡慕	4350	zhen xian mu
把你的	4347	ba ni de
你们在	4344	ni men zai
太早	4342	tai zao
活在	4342	huo zai
啥啊	4341	sha a
我哥	4340	wo ge
很忙	4339	hen mang
在我们	4338	zai wo men
做过	4337	zuo guo
我身边	4337	wo shen bian
动了	4336	dong le
不好了	4335	bu hao le
东北人	4331	dong bei ren
我写	4328	wo xie
你么	4327	ni me
分了	4327	fen le
我不管	4327	wo bu guan
个星期	4326	ge xing qi
时候有	4326	shi hou you
我去看	4325	wo qu kan
我当时	4325	wo dang shi
和我一样	4324	he wo yi yang
我需要	4324	wo xu yao
也买	4323	ye mai
也要去	4323	ye yao qu
那我们	4322	na wo men
不回家	4319	bu hui jia
从来没有	4319	cong lai mei you
给你打	4319	gei ni da
一下子	4318	yi xia zi
是最好	4318	shi zui hao
有什么好	4317	you shen me hao
小龙虾	4315	xiao long xia
看电视	4315	kan dian shi
会说话	4313	hui shuo hua
要到	4313	yao dao
你要去	4311	ni yao qu
就该	4311	jiu gai
会用	4310	hui yong
我有点	4307	wo you dian
不理我	4305	bu li wo
在一起了	4304	zai yi qi le
注意到	4304	zhu yi dao
照顾自己	4304	zhao gu zi ji
原谅我	4303	yuan liang wo
以后的	4301	yi hou de
年多	4299	nian duo
去旅游	4298	qu lv you
我喝	4297	wo he
说的我	4297	shuo de wo
做不到	4296	zuo bu dao
休息吧	4295	xiu xi ba
回来就	4294	hui lai jiu
点啊	4294	dian a
吐了	4292	tu le
就一直	4292	jiu yi zhi
改了	4292	gai le
你过来	4291	ni guo lai
家了	4290	jia le
早日康复	4290	zao ri kang fu
去你家	4287	qu ni jia
开开心心	4287	kai kai xin xin
不掉	4281	bu diao
还不够	4277	hai bu gou
穿点	4276	chuan dian
那是你	4275	na shi ni
都买	4272	dou mai
人呢	4270	ren ne
你家的	4270	ni jia de
好哇	4268	hao wa
这才是	4263	zhe cai shi
不行啊	4260	bu xing a
多看	4260	duo kan
你好久	4258	ni hao jiu
等下	4258	deng xia
被打	4250	bei da
到大	4248	dao da
可以说是	4247	ke yi shuo shi
还需要	4247	hai xu yao
你帮	4244	ni bang
要啊	4240	yao a
你们那	4239	ni men na
我小	4239	wo xiao
我点	4239	wo dian
在网上	4237	zai wang shang
太瘦	4236	tai shou
一台	4235	yi tai
新年好	4235	xin nian hao
想回家	4234	xiang hui jia
不到的	4232	bu dao de
不长	4232	bu zhang
人都是	4232	ren dou shi
是个好	4232	shi ge hao
超级喜欢	4232	chao ji xi huan
生病了	4231	sheng bing le
不爱你	4227	bu ai ni
为啥我	4227	wei sha wo
我一直在	4227	wo yi zhi zai
就是这个	4223	jiu shi zhe ge
为自己	4222	wei zi ji
也想要	4220	ye xiang yao
就是因为	4220	jiu shi yin wei
都爱	4220	dou ai
剩下的	4217	sheng xia de
我一下	4217	wo yi xia
看你们	4217	kan ni men
过分了	4217	guo fen le
节快乐	4215	jie kuai le
你哟	4214	ni yo
放心了	4209	fang xin le
下次去	4207	xia ci qu
这事	4205	zhe shi
中秋快乐	4202	zhong qiu kuai le
在哪个	4198	zai na ge
后面的	4196	hou mian de
对啊对	4193	dui a dui
什么呀	4192	shen me ya
你美	4191	ni mei
到哪	4190	dao na
你一个人	4187	ni yi ge ren
快啊	4185	kuai a
看到你了	4185	kan dao ni le
给你说	4183	gei ni shuo
你上去	4182	ni shang qu
不说了	4180	bu shuo le
定了	4180	ding le
更喜欢	4180	geng xi huan
开学了	4179	kai xue le
我是谁	4179	wo shi shui
一回	4177	yi hui
时间去	4177	shi jian qu
说到	4176	shuo dao
我都想	4175	wo dou xiang
没空	4174	mei kong
这个时候	4174	zhe ge shi hou
不告诉你	4173	bu gao su ni
把我的	4171	ba wo de
吃就	4170	chi jiu
超可爱	4170	chao ke ai
三亚	4169	san ya
看到你的	4167	kan dao ni de
给我买	4165	gei wo mai
也想吃	4164	ye xiang chi
可惜了	4161	ke xi le
这个月	4158	zhe ge yue
五点	4157	wu dian
谁是	4157	shui shi
你写	4156	ni xie
以后会	4155	yi hou hui
想啊	4155	xiang a
时候会	4155	shi hou hui
你加油	4154	ni jia you
不确定	4151	bu que ding
要回来	4151	yao hui lai
我想问	4150	wo xiang wen
果然是	4148	guo ran shi
跟她	4146	gen ta
不能说	4145	bu neng shuo
我决定	4145	wo jue ding
要打	4143	yao da
来我们	4138	lai wo men
不愿	4136	bu yuan
为什么会	4136	wei shen me hui
找一下	4136	zhao yi xia
所谓的	4135	suo wei de
北方人	4134	bei fang ren
巧了	4134	qiao le
我笑	4132	wo xiao
干嘛呢	4130	gan ma ne
见到你	4130	jian dao ni
没做	4126	mei zuo
我是个	4125	wo shi ge
被窝	4125	bei wo
还是在	4125	hai shi zai
信了	4124	xin le
你说话	4122	ni shuo hua
还好我	4122	hai hao wo
一岁	4121	yi sui
过啊	4120	guo a
也好看	4119	ye hao kan
要换	4118	yao huan
谁能	4118	shui neng
也可能	4115	ye ke neng
在自己	4115	zai zi ji
睡啦	4112	shui la
让他们	4111	rang ta men
不要说	4108	bu yao shuo
哪里买	4108	na li mai
还是想	4107	hai shi xiang
不知道该	4105	bu zhi dao gai
多穿点	4100	duo chuan dian
好热	4099	hao re
成这样	4099	cheng zhe yang
给你带	4099	gei ni dai
玩得	4098	wan de
最后一个	4097	zui hou yi ge
我只有	4095	wo zhi you
是那个	4094	shi na ge
能告诉	4093	neng gao su
不合适	4092	bu he shi
你点	4091	ni dian
我拿	4089	wo na
我竟然	4089	wo jing ran
太贵	4086	tai gui
有点像	4086	you dian xiang
一天的	4084	yi tian de
没有那么	4084	mei you na me
不出去	4083	bu chu qu
好呀好	4081	hao ya hao
多少人	4078	duo shao ren
就是说	4078	jiu shi shuo
可以来	4077	ke yi lai
有本事	4077	you ben shi
要怎么	4077	yao zen me
你那个	4076	ni na ge
请吃饭	4075	qing chi fan
谢谢您	4075	xie xie nin
都那么	4075	dou na me
来晚	4074	lai wan
这么长	4074	zhe me zhang
给我说	4073	gei wo shuo
想我了	4071	xiang wo le
无聊的	4070	wu liao de
自己在	4070	zi ji zai
不下去了	4067	bu xia qu le
手上	4063	shou shang
敢不敢	4063	gan bu gan
看着你	4061	kan zhe ni
我上次	4060	wo shang ci
认识了	4059	ren shi le
这两个	4058	zhe liang ge
一分	4055	yi fen
我也会	4054	wo ye hui
自己说	4054	zi ji shuo
好的呀	4053	hao de ya
翻了	4051	fan le
减肥了	4049	jian fei le
这是要	4048	zhe shi yao
知道你是	4047	zhi dao ni shi
你赢了	4046	ni ying le
咋啦	4045	za la
其实你	4042	qi shi ni
上班啊	4041	shang ban a
你厉害	4039	ni li hai
也不要	4037	ye bu yao
对哦	4037	dui o
有故事	4037	you gu shi
有几个	4036	you ji ge
跟我一样	4036	gen wo yi yang
不热	4035	bu re
现在有	4035	xian zai you
我愿意	4033	wo yuan yi
拿出来	4033	na chu lai
喜欢一个	4032	xi huan yi ge
千万别	4029	qian wan bie
凭什么	4028	ping shen me
生气了	4028	sheng qi le
认识我	4025	ren shi wo
喝点	4024	he dian
陌生人	4022	mo sheng ren
拍照的	4021	pai zhao de
南方人	4020	nan fang ren
然而我	4020	ran er wo
就放心	4019	jiu fang xin
来北京	4019	lai bei jing
只看	4018	zhi kan
吃多了	4014	chi duo le
你瘦了	4012	ni shou le
也是这么	4011	ye shi zhe me
可以考虑	4011	ke yi kao lv
我换	4010	wo huan
是你们	4009	shi ni men
带个	4004	dai ge
善良的	4003	shan liang de
重要的是	4001	zhong yao de shi
我居然	4000	wo ju ran
很大的	3998	hen da de
也挺好	3997	ye ting hao
都会有	3997	du hui you
洗了	3996	xi le
熟悉的	3995	shu xi de
对着	3994	dui zhe
你们家	3989	ni men jia
我正在	3986	wo zheng zai
时候是	3985	shi hou shi
一根	3984	yi gen
好的谢谢	3984	hao de xie xie
就找	3984	jiu zhao
找一个	3984	zhao yi ge
你回来了	3983	ni hui lai le
我想去	3982	wo xiang qu
放不下	3982	fang bu xia
经历了	3982	jing li le
会变	3981	hui bian
这有	3981	zhe you
回家啦	3978	hui jia la
我看见	3976	wo kan jian
还蛮	3975	hai man
看什么	3974	kan shen me
失去了	3973	shi qu le
不说话	3970	bu shuo hua
你长	3965	ni zhang
我是真	3964	wo shi zhen
对不对	3963	dui bu dui
你最美	3961	ni zui mei
加个	3961	jia ge
就应该	3961	jiu ying gai
棒啊	3961	bang a
爱我了	3959	ai wo le
你看你	3957	ni kan ni
去睡	3957	qu shui
可惜我	3956	ke xi wo
开始的	3956	kai shi de
给别人	3954	gei bie ren
可能我	3952	ke neng wo
给我打	3951	gei wo da
发个	3950	fa ge
就服	3950	jiu fu
只知道	3945	zhi zhi dao
约起来	3945	yue qi lai
好萌	3940	hao meng
我马上	3939	wo ma shang
丑了	3934	chou le
自己买	3934	zi ji mai
衣服的	3933	yi fu de
听说你	3929	ting shuo ni
故事的	3929	gu shi de
没好	3928	mei hao
不了解	3924	bu liao jie
请你吃饭	3924	qing ni chi fan
我飞	3923	wo fei
真实的	3923	zhen shi de
我不敢	3922	wo bu gan
旁边的	3922	pang bian de
为我	3920	wei wo
给我的	3920	gei wo de
在深圳	3918	zai shen zhen
一想	3915	yi xiang
不是因为	3911	bu shi yin wei
我老	3911	wo lao
时候回	3910	shi hou hui
人吃	3909	ren chi
好吧我	3908	hao ba wo
老司机	3908	lao si ji
不谢	3907	bu xie
我这边	3907	wo zhe bian
咋个	3905	za ge
就是就是	3901	jiu shi jiu shi
走啊	3901	zou a
买点	3899	mai dian
说的好	3898	shuo de hao
我来说	3897	wo lai shuo
不住了	3896	bu zhu le
哪里了	3894	na li le
没穿	3894	mei chuan
和你一起	3892	he ni yi qi
也爱你	3886	ye ai ni
有一点	3886	you yi dian
时间就	3883	shi jian jiu
故意的	3880	gu yi de
去不了	3878	qu bu le
成功了	3877	cheng gong le
都用	3875	dou yong
给个	3874	gei ge
要一起	3874	yao yi qi
就是好	3871	jiu shi hao
回去的	3870	hui qu de
同乐同乐	3869	tong le tong le
一起看	3868	yi qi kan
就看到	3868	jiu kan dao
就是了	3866	jiu shi le
开心吗	3866	kai xin ma
同样的	3863	tong yang de
有惊喜	3863	you jing xi
过完	3859	guo wan
我比你	3858	wo bi ni
赞了	3857	zan le
你也在	3855	ni ye zai
要穿	3855	yao chuan
我咯	3853	wo ge
和我说	3852	he wo shuo
早说	3849	zao shuo
想换	3848	xiang huan
这人	3848	zhe ren
你说呢	3843	ni shuo ne
做一个	3841	zuo yi ge
你是要	3840	ni shi yao
只有一个	3839	zhi you yi ge
谁让你	3839	shei rang ni
你知道我	3838	ni zhi dao wo
头上	3838	tou shang
反正你	3837	fan zheng ni
要回家	3837	yao hui jia
你变	3832	ni bian
我的心	3832	wo de xin
带点	3831	dai dian
那家	3829	na jia
我们可以	3827	wo men ke yi
赞一个	3826	zan yi ge
可怕的	3825	ke pa de
在上班	3823	zai shang ban
才行	3823	cai xing
我对你	3819	wo dui ni
真的啊	3819	zhen de a
都比	3819	dou bi
也知道	3817	ye zhi dao
要吗	3817	yao ma
好几次	3816	hao ji ci
能买	3814	neng mai
我让	3812	wo rang
挺喜欢	3810	ting xi huan
一斤	3809	yi jin
拿去	3807	na qu
没注意	3805	mei zhu yi
一定的	3802	yi ding de
脸大	3801	lian da
是真爱	3800	shi zhen ai
难了	3800	nan le
一样了	3799	yi yang le
手机壳	3799	shou ji ke
应该有	3797	ying gai you
因为有	3796	yin wei you
到哪里	3794	dao na li
想回	3793	xiang hui
还有什么	3793	hai you shen me
可以找	3792	ke yi zhao
都对	3792	dou dui
心丢了	3789	xin diu le
一笑	3788	yi xiao
吃掉	3788	chi diao
去看了	3787	qu kan le
去给	3787	qu gei
有女朋友	3785	you nv peng you
就是一个	3782	jiu shi yi ge
你头像	3781	ni tou xiang
小时的	3781	xiao shi de
哪家	3780	na jia
我最爱	3779	wo zui ai
才是真	3779	cai shi zhen
不喜欢你	3777	bu xi huan ni
那必须的	3773	na bi xu de
人太多	3772	ren tai duo
默默的	3772	mo mo de
不喝	3770	bu he
贵了	3770	gui le
对她	3768	dui ta
然后你	3768	ran hou ni
那还是	3767	na hai shi
那个时候	3764	na ge shi hou
自己好	3763	zi ji hao
想起了	3762	xiang qi le
还有人	3762	hai you ren
更美	3760	geng mei
像个	3759	xiang ge
爱你爱	3759	ai ni ai
太帅了	3758	tai shuai le
会告诉你	3754	hui gao su ni
我找一下	3753	wo zhao yi xia
服了	3752	fu le
小清新	3751	xiao qing xin
我吃了	3747	wo chi le
睡一觉	3745	shui yi jiao
红色的	3741	hong se de
我现在在	3739	wo xian zai zai
拿了	3739	na le
可以换	3737	ke yi huan
东西了	3736	dong xi le
没过	3736	mei guo
活了	3736	huo le
还吃	3736	hai chi
宝贝儿	3735	bao bei er
挂了	3735	gua le
你心里	3734	ni xin li
你是怎么	3733	ni shi zen me
那么快	3733	na me kuai
不想去	3732	bu xiang qu
别人说	3732	bie ren shuo
那位	3732	na wei
是什么鬼	3730	shi shen me gui
太长	3729	tai zhang
能帮我找	3727	neng bang wo zhao
还以为是	3727	hai yi wei shi
跟你一样	3725	gen ni yi yang
一样啊	3724	yi yang a
说得好	3722	shuo de hao
你听	3721	ni ting
真的会	3720	zhen de hui
失恋了	3719	shi lian le
我爸妈	3715	wo ba ma
一秒	3714	yi miao
走过	3714	zou guo
你为啥	3713	ni wei sha
看成	3713	kan cheng
想在	3711	xiang zai
我的心丢	3710	wo de xin diu
所以就	3710	suo yi jiu
你身边	3709	ni shen bian
断了	3709	duan le
笑死了	3709	xiao si le
那会	3709	na hui
你跟我	3707	ni gen wo
就等	3705	jiu deng
真幸福	3705	zhen xing fu
容易啊	3704	rong yi a
年前的	3704	nian qian de
那只	3704	na zhi
一哈	3702	yi ha
吃晚饭	3702	chi wan fan
心情好	3702	xin qing hao
早睡早起	3700	zao shui zao qi
你的头像	3698	ni de tou xiang
跑到	3697	pao dao
会就	3694	hui jiu
最好看	3692	zui hao kan
这样我	3692	zhe yang wo
找一下吗	3691	zhao yi xia ma
这里的	3690	zhe li de
就睡了	3689	jiu shui le
才好	3687	cai hao
注意休息	3686	zhu yi xiu xi
毁了	3684	hui le
几个人	3682	ji ge ren
我打算	3682	wo da suan
睡觉吧	3682	shui jiao ba
给你的	3681	gei ni de
强迫症	3680	qiang po zheng
那你是	3680	na ni shi
来晚了	3676	lai wan le
看我的	3676	kan wo de
没有呢	3675	mei you ne
人就是	3674	ren jiu shi
好无聊	3674	hao wu liao
过吗	3674	guo ma
喜欢上	3673	xi huan shang
家有	3670	jia you
我啥	3669	wo sha
你头发	3668	ni tou fa
上厕所	3666	shang ce suo
点个赞	3665	dian ge zan
去试	3664	qu shi
好吃了	3664	hao chi le
个饭	3663	ge fan
会了	3662	hui le
好难过	3662	hao nan guo
摔了	3662	shuai le
我能说	3657	wo neng shuo
自己就	3656	zi ji jiu
再多	3654	zai duo
就多	3654	jiu duo
我陪你	3653	wo pei ni
看这个	3653	kan zhe ge
太远了	3651	tai yuan le
啥好	3650	sha hao
感觉是	3648	gan jue shi
也好想	3647	ye hao xiang
你试	3647	ni shi
山上	3645	shan shang
就服你	3644	jiu fu ni
我小时候	3644	wo xiao shi hou
不过来	3643	bu guo lai
来就	3643	lai jiu
好消息	3642	hao xiao xi
告诉我你	3641	gao su wo ni
我突然	3640	wo tu ran
是一样	3640	shi yi yang
里面有	3639	li mian you
不是的	3637	bu shi de
你们学校	3636	ni men xue xiao
知道这	3636	zhi dao zhe
会这么	3634	hui zhe me
已经开始	3634	yi jing kai shi
早呀	3634	zao ya
看上去	3634	kan shang qu
我就去	3633	wo jiu qu
一下吧	3632	yi xia ba
减肥的	3632	jian fei de
我这样	3631	wo zhe yang
不然我	3630	bu ran wo
冷吗	3630	leng ma
还这么	3630	hai zhe me
怎么样了	3629	zen me yang le
会吃	3628	hui chi
是最好的	3628	shi zui hao de
没有去	3627	mei you qu
大家的	3626	da jia de
不介意	3625	bu jie yi
买不到	3624	mai bu dao
看一下	3623	kan yi xia
不疼	3622	bu teng
不见你	3622	bu jian ni
才开始	3622	cai kai shi
不好吗	3618	bu hao ma
也这样	3617	ye zhe yang
吃饺子	3617	chi jiao zi
多啦	3617	duo la
我今年	3617	wo jin nian
你不能	3616	ni bu neng
不放	3615	bu fang
个什么	3612	ge shen me
不送	3611	bu song
有趣的	3609	you qu de
不到我	3607	bu dao wo
简直是	3606	jian zhi shi
给人	3606	gei ren
那要	3606	na yao
别说了	3604	bie shuo le
可真	3604	ke zhen
好困	3604	hao kun
都睡	3602	dou shui
都穿	3600	dou chuan
说话了	3598	shuo hua le
你爱你	3597	ni ai ni
要开	3597	yao kai
钱啊	3594	qian a
黑色的	3593	hei se de
好期待	3592	hao qi dai
能理解	3592	neng li jie
想打	3591	xiang da
我就喜欢	3589	wo jiu xi huan
一个大	3588	yi ge da
会看	3588	hui kan
你准备	3585	ni zhun bei
小狗	3585	xiao gou
起啊	3584	qi a
喜欢这	3583	xi huan zhe
就不知道	3583	jiu bu zhi dao
我哦	3582	wo o
也是哦	3581	ye shi o
要不你	3577	yao bu ni
开始就	3576	kai shi jiu
有这种	3576	you zhe zhong
又来了	3574	you lai le
就知道你	3571	jiu zhi dao ni
来找你	3569	lai zhao ni
这是个	3569	zhe shi ge
还有你	3565	hai you ni
这段时间	3565	zhe duan shi jian
问题了	3564	wen ti le
回来我	3563	hui lai wo
有对象	3563	you dui xiang
几天了	3562	ji tian le
太可怕	3562	tai ke pa
现在还在	3562	xian zai hai zai
也不好	3561	ye bu hao
传说中的	3561	chuan shuo zhong di
这个词	3561	zhe ge ci
我一点	3560	wo yi dian
碎了	3560	sui le
年就	3559	nian jiu
买东西	3554	mai dong xi
不小	3553	bu xiao
肿么了	3553	zhong me le
会有人	3552	hui you ren
你想多	3552	ni xiang duo
漂亮了	3552	piao liang le
没能	3550	mei neng
要开始	3548	yao kai shi
推荐的	3546	tui jian de
都不用	3546	dou bu yong
会这样	3545	hui zhe yang
想跟你	3544	xiang gen ni
这么多人	3543	zhe me duo ren
一跳	3542	yi tiao
也希望	3541	ye xi wang
那段	3541	na duan
都来	3537	dou lai
再吃	3536	zai chi
那是我	3536	na shi wo
这是你	3535	zhe shi ni
信你	3534	xin ni
都给你	3534	dou gei ni
只吃	3533	zhi chi
想问一下	3533	xiang wen yi xia
很简单	3532	hen jian dan
黑眼圈	3532	hei yan quan
你不爱	3531	ni bu ai
过好	3531	guo hao
多就	3530	duo jiu
最讨厌	3530	zui tao yan
辛苦啦	3530	xin ku la
你老	3526	ni lao
都不好	3523	dou bu hao
都是在	3523	dou shi zai
手机的	3522	shou ji de
还行吧	3522	hai xing ba
过年的	3521	guo nian de
欺负我	3519	qi fu wo
比较喜欢	3519	bi jiao xi huan
之后就	3518	zhi hou jiu
晒太阳	3518	shai tai yang
一晚	3513	yi wan
应该不会	3513	ying gai bu hui
你是想	3512	ni shi xiang
我就在	3512	wo jiu zai
还年轻	3512	hai nian qing
多吗	3510	duo ma
超好	3509	chao hao
你生日	3508	ni sheng ri
是有点	3508	shi you dian
不是吗	3507	bu shi ma
喝多	3507	he duo
一个好	3506	yi ge hao
没回	3506	mei hui
你爸	3504	ni ba
愉快的	3503	yu kuai de
我告诉	3502	wo gao su
不好玩	3501	bu hao wan
你认识	3499	ni ren shi
可能要	3499	ke neng yao
突然觉得	3497	tu ran jue de
上个	3495	shang ge
我并	3494	wo bing
没有看	3494	mei you kan
这只	3494	zhe zhi
不给你	3493	bu gei ni
还没吃	3493	hai mei chi
一年了	3492	yi nian le
很热	3492	hen re
东西的	3491	dong xi de
真不知道	3489	zhen bu zhi dao
走就	3488	zou jiu
穿衣服	3487	chuan yi fu
家里的	3485	jia li de
考上	3484	kao shang
被骗	3484	bei pian
这种情况	3484	zhe zhong qing kuang
都过	3483	dou guo
我都要	3482	wo dou yao
买什么	3481	mai shen me
更好看	3481	geng hao kan
什么关系	3480	shen me guan xi
怎么感觉	3480	zen me gan jue
有感觉	3480	you gan jue
一发	3479	yi fa
要去看	3478	yao qu kan
完美的	3476	wan mei de
离开了	3475	li kai le
考试了	3475	kao shi le
就放心了	3474	jiu fang xin le
真可爱	3473	zhen ke ai
还是觉得	3473	hai shi jue de
一切顺利	3472	yi qie shun li
会发现	3470	hui fa xian
就不想	3468	jiu bu xiang
用什么	3468	yong shen me
王者荣耀	3467	wang zhe rong yao
每天都在	3464	mei tian dou zai
太丑	3463	tai chou
话说我	3463	hua shuo wo
杀了	3460	sha le
身体健康	3460	shen ti jian kang
什么牌子	3459	shen me pai zi
就对了	3458	jiu dui le
看脸	3455	kan lian
你信	3454	ni xin
和你说	3453	he ni shuo
也给	3452	ye gei
羡慕你们	3452	xian mu ni men
见不到	3452	jian bu dao
不通	3451	bu tong
凉了	3451	liang le
很近	3451	hen jin
可怕了	3450	ke pa le
她就	3450	ta jiu
戴眼镜	3450	dai yan jing
机会的	3450	ji hui de
很好啊	3449	hen hao a
都是这样	3449	dou shi zhe yang
说有	3447	shuo you
就成	3445	jiu cheng
便宜的	3444	pian yi de
不容易啊	3443	bu rong yi a
也算	3443	ye suan
可以让	3443	ke yi rang
哪去	3443	na qu
我就要	3443	wo jiu yao
病了	3439	bing le
里了	3439	li le
一米	3438	yi mi
我心	3438	wo xin
快乐快乐	3436	kuai le kuai le
爱过	3431	ai guo
去吗	3429	qu ma
好吃啊	3429	hao chi a
关注的	3428	guan zhu de
等会	3427	deng hui
不贵	3425	bu gui
这样就	3425	zhe yang jiu
关了	3424	guan le
到这	3424	dao zhe
有自己的	3424	you zi ji de
要考	3424	yao kao
爱自己	3423	ai zi ji
多想	3422	duo xiang
停了	3421	ting le
太忙	3421	tai mang
我那么	3421	wo na me
在说什么	3419	zai shuo shen me
我要看	3419	wo yao kan
这是一个	3417	zhe shi yi ge
去哪了	3416	qu na le
会玩	3415	hui wan
好听的	3415	hao ting de
人好	3411	ren hao
你拿	3410	ni na
你帮我	3409	ni bang wo
不要这样	3406	bu yao zhe yang
看下	3406	kan xia
请不要	3405	qing bu yao
你请我	3402	ni qing wo
太快了	3401	tai kuai le
起床了	3401	qi chuang le
能找到	3400	neng zhao dao
好怕	3399	hao pa
十个	3398	shi ge
有的人	3398	you de ren
说话的	3398	shuo hua de
一个人去	3397	yi ge ren qu
有一次	3397	you yi ci
这个点	3397	zhe ge dian
你让我	3396	ni rang wo
要相信	3393	yao xiang xin
你养	3391	ni yang
你在我	3391	ni zai wo
你嘛	3390	ni ma
累死了	3389	lei si le
要哭	3389	yao ku
没机会	3385	mei ji hui
需要你	3385	xu yao ni
不了的	3384	bu le de
亮了	3383	liang le
应该说	3383	ying gai shuo
不错不错	3380	bu cuo bu cuo
联系我	3380	lian xi wo
我不在	3378	wo bu zai
你还要	3375	ni hai yao
没发	3375	mei fa
上大学	3374	shang da xue
不饿	3370	bu e
对你的	3369	dui ni de
生孩子	3368	sheng hai zi
个朋友	3367	ge peng you
没感觉	3367	mei gan jue
太厉害	3366	tai li hai
还是挺	3363	hai shi ting
过年了	3362	guo nian le
啥呢	3361	sha ne
小心点	3361	xiao xin dian
我也好想	3359	wo ye hao xiang
想他	3356	xiang ta
我们班	3356	wo men ban
还是个	3356	hai shi ge
就没了	3354	jiu mei le
年纪大	3354	nian ji da
大家一起	3352	da jia yi qi
人一起	3350	ren yi qi
炸了	3350	zha le
我下午	3348	wo xia wu
就那么	3347	jiu na me
习惯了	3346	xi guan le
北方的	3346	bei fang de
看来是	3345	kan lai shi
被骂	3345	bei ma
你是说	3344	ni shi shuo
看球	3344	kan qiu
一起走	3343	yi qi zou
你的脸	3343	ni de lian
要上	3343	yao shang
休息了	3342	xiu xi le
肯定的	3341	ken ding de
大脸	3340	da lian
你说了	3338	ni shuo le
用吗	3337	yong ma
站着	3336	zhan zhe
一个人在	3335	yi ge ren zai
下次来	3335	xia ci lai
可以试试	3335	ke yi shi shi
因为是	3335	yin wei shi
是谁啊	3335	shi shui a
给我带	3335	gei wo dai
要对	3335	yao dui
人能	3334	ren neng
个头	3333	ge tou
你去看	3332	ni qu kan
进了	3331	jin le
好的我	3330	hao de wo
觉得这个	3330	jue de zhe ge
你哈	3329	ni ha
去睡觉	3329	qu shui jiao
等着我	3329	deng zhe wo
一站	3326	yi zhan
没有想	3326	mei you xiang
可以一起	3325	ke yi yi qi
太差	3324	tai cha
是非常	3322	shi fei chang
毕竟我	3321	bi jing wo
自己有	3321	zi ji you
没觉得	3320	mei jue de
想就	3319	xiang jiu
是别人	3319	shi bie ren
送给你	3317	song gei ni
不要不要	3315	bu yao bu yao
不过还是	3315	bu guo hai shi
不要了	3314	bu yao le
去上班	3314	qu shang ban
就一个	3314	jiu yi ge
还没去	3314	hai mei qu
要给我	3313	yao gei wo
带给	3311	dai gei
白色的	3311	bai se de
真多	3309	zhen duo
那么多人	3309	na me duo ren
那年	3308	na nian
我第一次	3307	wo di yi ci
你告诉	3306	ni gao su
